'21:49:30', 0.25, -0.25, 7.50, 0.24, -0.25, 7.71, 0, 0, 0, 0.35, -45.73'
'21:49:31', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -44.28'
'21:49:31', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -45.00'
'21:49:32', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -44.28'
'21:49:32', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -45.00'
'21:49:33', 0.25, -0.25, 7.50, 0.24, -0.25, 7.71, 0, 0, 0, 0.35, -46.09'
'21:49:33', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.35, -45.00'
'21:49:34', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -45.00'
'21:49:34', 0.25, -0.25, 7.50, 0.25, -0.25, 7.11, 0, 0, 0, 0.35, -44.64'
'21:49:35', 0.25, -0.25, 7.50, 0.25, -0.25, 7.86, 0, 0, 0, 0.35, -45.00'
'21:49:35', 0.25, -0.25, 7.50, 0.26, -0.25, 7.86, 0, 0, 0, 0.36, -44.29'
'21:49:36', 0.25, -0.25, 7.50, 0.25, -0.25, 6.80, 0, 0, 0, 0.35, -45.36'
'21:49:36', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -45.00'
'21:49:37', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -45.36'
'21:49:37', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -44.64'
'21:49:38', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -45.00'
'21:49:38', 0.25, -0.25, 7.50, 0.26, -0.25, 6.50, 0, 0, 0, 0.36, -44.29'
'21:49:39', 0.25, -0.25, 7.50, 0.25, -0.25, 8.62, 0, 0, 0, 0.35, -45.00'
'21:49:39', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -44.64'
'21:49:40', 0.25, -0.25, 7.50, 0.26, -0.25, 7.11, 0, 0, 0, 0.36, -44.29'
'21:49:40', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.36, -45.00'
'21:49:41', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -45.00'
'21:49:41', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.35, -45.36'
'21:49:42', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -44.64'
'21:49:42', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -45.72'
