'21:43:50', 0.00, -0.25, 7.50, -0.01, -0.24, 7.71, 0, 0, 0, 0.24, -88.15'
'21:43:50', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:43:51', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:43:51', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:43:52', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.27'
'21:43:52', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:43:53', 0.00, -0.25, 7.50, -0.00, -0.24, 7.41, 0, 0, 0, 0.24, -89.63'
'21:43:53', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:43:54', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:43:54', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:43:55', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:43:55', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:43:56', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:43:56', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:43:57', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:43:57', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:43:58', 0.00, -0.25, 7.50, 0.00, -0.25, 7.26, 0, 0, 0, 0.25, -90.00'
